sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
"John Bowring, the young radical writer who had been Bentham's intimate friend and disciple, was appointed his literary executor and charged with the task of preparing a collected edition of his works.",0,93,== Bibliography == | ==== Bowring (1838–1843) ====,indexedSentences/46038.csv,46038,False,False,True,False,False,False
"Nevertheless, Bowring's remained the standard edition of most of Bentham's writings for over a century, and is still only partially superseded: it includes such interesting writings on international relations as Bentham's A Plan for an Universal and Perpetual Peace written 1786–89, which forms part IV of the Principles of International Law.",4,93,== Bibliography == | ==== Bowring (1838–1843) ====,indexedSentences/46038.csv,46038,True,False,False,False,False,False
"In 1959, the Bentham Committee was established under the auspices of University College London with the aim of producing a definitive edition of Bentham's writings.",0,97,== Bibliography == | ==== Bentham Project (1968–present) ====,indexedSentences/46038.csv,46038,True,False,False,False,False,False
The volume Of Laws in General (1970) was found to contain many errors and has been replaced by Of the Limits of the Penal Branch of Jurisprudence (2010),4,97,== Bibliography == | ==== Bentham Project (1968–present) ====,indexedSentences/46038.csv,46038,False,False,False,True,False,False
"The project was launched in September 2010 and is making freely available, via a specially designed transcription interface, digital images of UCL's vast Bentham Papers collection—which runs to some 60,000 manuscript folios—to engage the public and recruit volunteers to help transcribe the material.",8,97,== Bibliography == | ==== Bentham Project (1968–present) ====,indexedSentences/46038.csv,46038,False,False,False,False,True,False
"Volunteer-produced transcripts will contribute to the Bentham Project's production of the new edition of The Collected Works of Jeremy Bentham, and will be uploaded to UCL's digital Bentham Papers repository, widening access to the collection for all and ensuring its long-term preservation.",9,97,== Bibliography == | ==== Bentham Project (1968–present) ====,indexedSentences/46038.csv,46038,True,False,False,False,False,False
"John Henry Hammond II (December 15, 1910 – July 10, 1987) was an American record producer, civil rights activist, and music critic from the 1930s to the early 1980s.",0,0,N/A,indexedSentences/459887.csv,459887,True,False,False,False,False,False
He is the father of blues musician John P. Hammond.,2,0,N/A,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"Hammond was instrumental in sparking or furthering numerous musical careers, including those of Bob Dylan, Bruce Springsteen, Benny Goodman, Harry James, Charlie Christian, Billie Holiday, Count Basie, Teddy Wilson, Big Joe Turner, Pete Seeger, Babatunde Olatunji, Aretha Franklin, George Benson, Freddie Green, Leonard Cohen, Arthur Russell, Jim Copp, Asha Puthli, Stevie Ray Vaughan and Mike Bloomfield.",3,0,N/A,indexedSentences/459887.csv,459887,False,True,False,False,False,False
Early years and family ==,1,1,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"Hammond was born in New York, christened John Henry Hammond Jr., although both his father and grandfather shared the same name.",0,2,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
He was the youngest child and only son of John Henry Hammond and Emily Vanderbilt Sloane.,1,2,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"His mother was one of three daughters of William Douglas Sloane and Emily Thorn Vanderbilt, and a granddaughter of William Henry Vanderbilt.",2,2,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"His father attended Yale University, graduating with a law degree from Columbia Law School.",0,3,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,True
"His grandfather was Civil War General John Henry Hammond, who married Sophia Vernon Wolfe.",1,3,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"His father was a brother of Ogden H. Hammond, ambassador to Spain, and uncle to politician Millicent Fenwick.",2,3,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"Despite the family fortune from his mother's side of the family, which included wealth from the W. & J. Sloane chain, his father worked to provide for his family and maintain the family fortune.",3,3,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"The youngest, Alice, married first Arthur Duckworth in 1927, and then, after divorcing him, the musician Benny Goodman in 1942.",6,3,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"He was steered toward classical music by his mother but was more interested in the music sung and played by the servants, many of whom were black.",2,4,== Early years and family ==,indexedSentences/459887.csv,459887,True,False,True,False,False,False
"While he was in the basement, the rest of his family in the greater part of the five-story mansion would listen to ""the great opera tenor Enrico Caruso, as well as to standard classics by Beethoven, Brahms, and Mozart"".",5,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
Hammond became interested in social reform at a young age.,6,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
His mother also promoted social reform as a means to give back some of her fortune to the community.,7,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
She often found solace in religion.,8,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,False,True,False,False
Hammond notes that the first jazz music that he heard was in London in 1923 on a trip with his family.,10,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"Upon his return to the states, Hammond searched for records by black musicians but could not find them in the greater Manhattan area.",13,4,== Early years and family ==,indexedSentences/459887.csv,459887,True,False,False,True,False,False
"He learned that African American music was sold in different stores, so he began to search for this music in Harlem.",14,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,False,False,False,True
He persuaded his family to allow him to attend Hotchkiss School due to its liberal curriculum.,16,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"During this time, he said that he heard Bessie Smith perform at The Harlem Alhambra, but her biographer disagrees about the dates.",21,4,== Early years and family ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
He made frequent trips into New York city and wrote regularly for trade magazines.,27,4,== Early years and family ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Hammond had no desire to a repeat a semester, which contributed to his dissatisfaction with the university lifestyle.",29,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,False,False,False,False,True
"Much to the disappointment of his father, a Yale alumnus, in 1931 he dropped out of school for a career in the music industry, first becoming the U.S. correspondent for Melody Maker.",30,4,== Early years and family ==,indexedSentences/459887.csv,459887,False,True,True,False,False,False
Career ==,1,5,== Career ==,indexedSentences/459887.csv,459887,False,True,False,False,False,False
"In 1931, Hammond funded the recording of pianist Garland Wilson, marking the beginning of a long string of artistic successes as record producer.",0,6,== Career ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"He set up one of the first regular live jazz programs, and wrote regularly about the racial divide.",2,6,== Career ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"As he wrote in his memoirs, ""I heard no color line in the music....",3,6,== Career ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Hammond recorded Fletcher Henderson, Benny Carter, Joe Venuti, Benny Goodman, and other jazz performers during a time when the economy was bad enough during the Great Depression that many of them would not have otherwise had the opportunity to enter a studio and play real jazz (a handful of these in this special series were issued in the US).",7,7,== Career ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"It is said that Hammond convinced the musicians to 'swing' the current jazz hits, so that they could play in a free manner like the original New Orleans Jazz.",1,8,== Career ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"He played a role in organizing Benny Goodman's band, and in persuading him to hire black musicians such as Charlie Christian, Teddy Wilson and Lionel Hampton.",6,8,== Career ==,indexedSentences/459887.csv,459887,True,True,False,False,False,False
"In 1933 he heard the seventeen-year-old Billie Holiday perform in Harlem and arranged for her recording debut, on a Benny Goodman session.",7,8,== Career ==,indexedSentences/459887.csv,459887,True,True,False,False,False,False
"Rejoining Columbia Records in the late 1950s, he signed Pete Seeger and Babatunde Olatunji to the label, and discovered Aretha Franklin, then an eighteen-year-old gospel singer.",12,8,== Career ==,indexedSentences/459887.csv,459887,False,True,False,True,False,False
"In 1961, he heard folk singer Bob Dylan playing harmonica on a session for Carolyn Hester; he signed him to Columbia and kept him on the label despite the protests of executives, who referred to Dylan as ""Hammond's folly"".",13,8,== Career ==,indexedSentences/459887.csv,459887,True,True,False,False,False,False
"He produced Dylan's early recordings, ""Blowin' in the Wind"" and ""A Hard Rain's a-Gonna Fall"".",14,8,== Career ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Hammond oversaw the highly influential posthumous reissues of Robert Johnson's recorded work (produced by Frank Driggs), convincing Columbia Records to issue the album King of the Delta Blues Singers in 1961.",0,9,== Career ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
Musicians Hammond signed to the label included Leonard Cohen and Bruce Springsteen.,1,9,== Career ==,indexedSentences/459887.csv,459887,False,True,False,False,False,False
Hammond retired from Columbia in 1975 but continued to scout for talent.,2,9,== Career ==,indexedSentences/459887.csv,459887,False,True,False,False,False,False
"In 1983, he brought guitarist Stevie Ray Vaughan to Columbia and was credited as executive producer on his debut album.",3,9,== Career ==,indexedSentences/459887.csv,459887,False,True,False,False,False,False
Black and white musicians rarely played together and often the prestigious locations permitted only white audiences.,2,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Hammond remembers that before the 1920s, black musicians could always find jobs, even if they were low paying.",3,11,== Personal accounts ==,indexedSentences/459887.csv,459887,False,False,False,True,False,False
"Through burlesque and record making, these musicians continued to be a presence.1933 was a defining year for Hammond.",6,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
He remembers this year being extraordinary due to his establishment of relationships with British record companies.,7,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
Hammond was able to secure contracts for various musicians.,8,11,== Personal accounts ==,indexedSentences/459887.csv,459887,False,True,False,False,False,False
"In 1933, he helped Benny Goodman receive a record deal with Columbia Records, which at the time was only known as English Columbia.",10,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Hammond proposed that Goodman produce a multiracial record; however, Goodman believed this route would hurt his musical reputation.",12,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
He remarks that he was astounded to discover that she was the daughter of Clarence Holiday from Fletcher Henderson's band.,14,11,== Personal accounts ==,indexedSentences/459887.csv,459887,False,False,False,True,False,False
"After hearing her sing for the first time, he wrote, ""She weighs over 200 pounds, is incredibly beautiful, and sings as well as anybody I have ever heard.",17,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"While he did not discover him, he was able to provide significant opportunities for him, even some collaboration with Billie Holiday.",19,11,== Personal accounts ==,indexedSentences/459887.csv,459887,False,False,False,True,False,False
Record integration became an important component of jazz music.,24,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Starting in 1935, musicians began to record in mixed-race groups.",25,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"However, in 1935, the Goodman Trio began recording.",27,11,== Personal accounts ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Early in his career, Hammond focused more on his work than his love life.",0,16,== Personal life ==,indexedSentences/459887.csv,459887,False,True,False,False,False,False
"However, in 1940 at a Manhattan party, Hammond met Jemison ""Jemy"" McBride.",2,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,False,True,False,False
"On March 8, 1941, Hammond married Jemy in New Haven, Connecticut.",3,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"On March 21, 1942, Hammond's sister, Alice married Benny Goodman.",9,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"She had previously been married to Englishman George Duckworth, a member of the British House of Commons.",10,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
Hammond did not look kindly upon her marriage to Goodman.,11,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,False,False,True,False
"After years of arguments and disagreements about the musical directions of Goodman's band, Hammond   and Goodman had a complete falling out, some of which has been attributed to their differing class and educational backgrounds (Goodman had been born into poverty and had quit high school in order to help support his family as a musician).",12,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"While he was still in basic training, Jemy gave birth to their second child, Douglas, early in 1944.",19,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"Douglas died shortly after birth from his illness, and Jemy had to undergo the family tragedy without her husband.",23,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"His family moved to Greenwich Village, where Jemy gave birth to their third son, Jason.",35,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"In 1948, Jemy asked Hammond for a divorce.",37,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"While he was originally reluctant, Hammond agreed to the divorce.",38,16,== Personal life ==,indexedSentences/459887.csv,459887,False,True,True,False,False,False
"A year later, in 1949, Hammond met Esme Sarnoff, originally Esme O'Brien, the former wife of NBC chairman Robert Sarnoff, and a daughter of Mary and Esmond O'Brien.",40,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,False,True,False,False
Esme shared Hammond's musical passion and was planning to divorce her husband.,41,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"That year, Hammond married Esme Sarnoff.",42,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"By this marriage Hammond had one stepdaughter, (Esme) Rosita Sarnoff (born 1943).",43,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,True,False
"During this time, Hammond's father died on a golf course.",44,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"While treatments worked for some time, she died May 19, 1986, of complications of AIDS, which she had contracted from a blood transfusion.",49,16,== Personal life ==,indexedSentences/459887.csv,459887,False,True,True,False,False,False
"Hammond was distraught and died on July 10, 1987, after a series of strokes.",50,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
It is said that he died listening to the music of Billie Holiday.,51,16,== Personal life ==,indexedSentences/459887.csv,459887,False,False,True,False,False,False
"""John's Idea"", originally titled ""I May Be Wrong It's John's Idea"", is a tribute to John Hammond written by Count Basie.",0,18,== Legacy ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Hammond received a Grammy Trustees Award for being credited with co-producing a Bessie Smith reissue in 1971, and in 1986 was inducted into the Rock and Roll Hall of Fame.",1,18,== Legacy ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Before the Civil Rights Act passed, Tom Wilson, an African American, replaced Hammond as Bob Dylan's record producer.",2,19,== Legacy ==,indexedSentences/459887.csv,459887,True,False,False,False,False,False
"Sayin' 'Sign your kingdom over to me and be known throughout the land!'""",5,19,== Legacy ==,indexedSentences/459887.csv,459887,False,True,False,False,False,False
He was known for his plunger mute technique and wrote an instructional book in 1987 called Plunger Techniques.,1,0,N/A,indexedSentences/2985243.csv,2985243,True,False,False,False,False,False
Career ==,1,1,== Career ==,indexedSentences/2985243.csv,2985243,False,True,False,False,False,False
"Al Grey was born in Aldie, Virginia, United States, and grew up in Pottstown, Pennsylvania.",0,2,== Career ==,indexedSentences/2985243.csv,2985243,False,False,True,False,False,False
"He was introduced to the trombone at the age of four, playing in a band called the Goodwill Boys, which was led by his father.",1,2,== Career ==,indexedSentences/2985243.csv,2985243,True,False,True,False,False,False
"During World War II he served in the U.S. Navy, where he continued to play the trombone.",2,2,== Career ==,indexedSentences/2985243.csv,2985243,True,False,False,False,False,False
"Soon after his discharge, he joined Benny Carter's band, then the bands of Jimmie Lunceford, Lucky Millinder, and Lionel Hampton.",3,2,== Career ==,indexedSentences/2985243.csv,2985243,True,False,False,False,False,False
Later in life he recorded with Clark Terry and J. J. Johnson.,6,2,== Career ==,indexedSentences/2985243.csv,2985243,True,False,False,False,False,False
"However, when playing with the plunger, he would produce the most mellow fill-ins and shape melodic answers to the lead voice.",11,2,== Career ==,indexedSentences/2985243.csv,2985243,True,False,False,False,False,False
"He died in Scottsdale, Arizona at the age of 74 after suffering from several ailments, including diabetes.",13,2,== Career ==,indexedSentences/2985243.csv,2985243,False,False,True,False,False,False
"Joe Bushkin, Play It Again Joe (United Artists, 1977)",0,99,== Discography == | === As sideman ===,indexedSentences/2985243.csv,2985243,True,False,False,False,False,False
"Buddy DeFranco, Born to Swing!",0,105,== Discography == | === As sideman ===,indexedSentences/2985243.csv,2985243,False,False,True,False,False,False
"Joe Williams, Sing Along with Basie (Roulette, 1980)",0,139,== Discography == | === As sideman ===,indexedSentences/2985243.csv,2985243,True,False,False,False,False,False
"Flatt's career spanned multiple decades, breaking out as a member of Bill Monroe's band during the 1940s and including multiple solo and collaboration works exclusive of Scruggs.",0,1,N/A,indexedSentences/60626.csv,60626,False,True,False,False,False,False
"Flatt was born in Duncan's Chapel, Overton County, Tennessee, United States, to Nannie Mae Haney and Isaac Columbus Flatt.",0,3,== Biography ==,indexedSentences/60626.csv,60626,False,False,True,False,False,False
"In 1943, he played mandolin and sang tenor in The Kentucky Pardners, the band of Bill Monroe's older brother Charlie.",1,3,== Biography ==,indexedSentences/60626.csv,60626,True,False,False,False,False,False
He first came to prominence as a member of Bill Monroe's Blue Grass Boys in 1945 and played a thumb-and-index guitar style that was in part derived from the playing of Charlie Monroe and Clyde Moody.,2,3,== Biography ==,indexedSentences/60626.csv,60626,True,False,False,False,False,False
"When they parted ways in 1969, Flatt formed a new group, the Nashville Grass, hiring many of the Foggy Mountain Boys.",4,3,== Biography ==,indexedSentences/60626.csv,60626,False,True,False,False,False,False
He continued to record and perform with that group until his death in 1979.,5,3,== Biography ==,indexedSentences/60626.csv,60626,True,False,False,False,False,False
"Flatt died of heart failure in Nashville, Tennessee, at the age of 64.",0,5,== Death and legacy ==,indexedSentences/60626.csv,60626,False,False,True,False,False,False
Lester Flatt at Find a Grave,0,14,== External links ==,indexedSentences/60626.csv,60626,False,False,False,True,False,False
"Julian Randolph Stow (28 November 1935 – 29 May 2010) was an  Australian-born writer, novelist and poet.",0,0,N/A,indexedSentences/413078.csv,413078,False,False,True,False,False,False
"Born in Geraldton, Western Australia, Randolph Stow was the son of Mary Campbell Stow née Sewell and Cedric Ernest Stow, a lawyer.",0,2,== Early life ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
"During his undergraduate years in Western Australia he wrote two novels and a collection of poetry, which were published in London by Macdonald & Co.",2,2,== Early life ==,indexedSentences/413078.csv,413078,True,False,False,False,False,False
"He taught English literature at the  University of Adelaide, the University of Western Australia and the University of Leeds.",3,2,== Early life ==,indexedSentences/413078.csv,413078,False,False,False,False,False,True
Career ==,1,3,== Career ==,indexedSentences/413078.csv,413078,False,True,False,False,False,False
"Tourmaline, his fourth novel, was completed in 1962 while he taught in Leeds.",1,5,== Career ==,indexedSentences/413078.csv,413078,False,False,False,False,False,True
"In 1964 and 1965 he travelled in North America on a Harkness Fellowship, including a sojourn in Aztec, New Mexico, during which he wrote one of his best known novels, The Merry-Go-Round in the Sea.",2,5,== Career ==,indexedSentences/413078.csv,413078,True,False,False,False,False,False
While living in Perth (WA) in 1966 he wrote his popular children's book Midnite.,3,5,== Career ==,indexedSentences/413078.csv,413078,True,False,True,False,False,False
"Stow died in England on 29 May 2010 of a pulmonary embolism, having been diagnosed with liver cancer.",0,7,== Career ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
He conducted research in advance of publication for several years.,4,9,== The Girl Green as Elderflower (1980) ==,indexedSentences/413078.csv,413078,True,False,False,False,False,False
"In 1978, he and John Constable's great-great-grandson were in a serious car accident, which finally spurred Stow to begin writing the novel.",5,9,== The Girl Green as Elderflower (1980) ==,indexedSentences/413078.csv,413078,True,False,False,False,False,False
"On New Year's Day 1979, he began writing and finished thirty-two days later.",6,9,== The Girl Green as Elderflower (1980) ==,indexedSentences/413078.csv,413078,True,False,False,False,False,False
"This connection is most clear between the medieval legend of green children and the novel's titular Welsh ""girl green.""",12,9,== The Girl Green as Elderflower (1980) ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
Awards and legacy ==,1,10,== Awards and legacy ==,indexedSentences/413078.csv,413078,False,False,False,False,True,False
He was awarded the Patrick White Award in 1979.,1,11,== Awards and legacy ==,indexedSentences/413078.csv,413078,False,False,False,False,True,False
"As well as producing fiction, poetry, and numerous book reviews for The Times Literary Supplement, he also wrote libretti for musical theatre works by Peter Maxwell Davies.",2,11,== Awards and legacy ==,indexedSentences/413078.csv,413078,True,False,False,False,False,False
Personal life & family ==,1,13,== Personal life & family ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
"The Stow family was from Suffolk, where they had owned land for several generations before Thomas Stow was appointed the colonial missionary to South Australia by the London Colonial Missionary Society in 1836.",2,14,== Personal life & family ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
"His wife, Elizabeth Randolph Eppes, was American and her mother was Thomas Jefferson's first cousin.",5,14,== Personal life & family ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
Stow's mother's family settled in Australia in the 1830s and were some of the earliest to arrive.,7,14,== Personal life & family ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
"His great-grandfather, George Sewell, arrived in Australia in 1835; soon after, the rest of his family relocated from Essex to Australia.",8,14,== Personal life & family ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
Awards list ==,1,15,== Awards list ==,indexedSentences/413078.csv,413078,False,False,False,False,True,False
"Britannica—Australia award, 1966",0,18,== Awards list ==,indexedSentences/413078.csv,413078,False,False,False,False,True,False
The Randolph Stow Young Writers Award was established in his honour to encourage school students in the Geraldton region of Western Australia to write.,1,21,== Awards list ==,indexedSentences/413078.csv,413078,True,False,False,False,False,False
"Cary, Gabrielle Moving Among Strangers: Randolph Stow and My Family, University of Queensland Press, 2014",0,25,== Bibliography ==,indexedSentences/413078.csv,413078,False,False,True,False,False,False
"He recorded for several labels, including Chess Records and Sun Records in the 1950s, before becoming established in the 1960s and 1970s at Stax Records.",1,0,N/A,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He is best known for his novelty dance records, including ""Walking the Dog"" (1963), ""Do the Funky Chicken"" (1969) and ""(Do the) Push and Pull"" (1970).",2,0,N/A,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"""He began his career as a tap dancer, vaudeville performer, and master of ceremonies in the 1930s.",5,0,N/A,indexedSentences/467101.csv,467101,False,True,False,False,True,False
He was the father of the singers Carla Thomas (with whom he recorded duets) and Vaneese Thomas and the keyboard player Marvell Thomas.,8,0,N/A,indexedSentences/467101.csv,467101,True,False,True,False,False,False
"Thomas was born in the rural community of Cayce, Mississippi, the son of a sharecropper.",0,2,== Early life ==,indexedSentences/467101.csv,467101,False,False,True,False,False,False
"He moved with his family to Memphis, Tennessee, around 1920.",1,2,== Early life ==,indexedSentences/467101.csv,467101,False,False,True,False,False,False
"His mother was a ""church woman"".",2,2,== Early life ==,indexedSentences/467101.csv,467101,False,False,True,False,False,False
"Thomas made his debut as a performer at the age of six, playing a frog in a school theatrical production.",3,2,== Early life ==,indexedSentences/467101.csv,467101,True,True,False,False,False,False
"By the age of 10, he was a tap dancer, performing on the streets and in amateur productions at Booker T. Washington High School, in Memphis.",4,2,== Early life ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"From the age of 13, he worked with Nat D. Williams, his high-school history teacher, who was also a pioneer black DJ at radio station WDIA and columnist for black newspapers, as a master of ceremonies at talent shows in the Palace Theater on Beale Street.",5,2,== Early life ==,indexedSentences/467101.csv,467101,False,False,False,False,True,False
"After graduating from high school, Thomas attended Tennessee A&I University for one semester, but economic constraints led him to leave to pursue a career as a full-time entertainer.",6,2,== Early life ==,indexedSentences/467101.csv,467101,False,True,False,False,False,False
Early career ==,1,3,== Early career ==,indexedSentences/467101.csv,467101,False,True,False,False,False,False
Thomas began performing in traveling tent shows.,0,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"In 1936 he joined the Rabbit Foot Minstrels, an all-black revue that toured the South, as a tap dancer and comedian, sometimes part of a duo, Rufus and Johnny.",1,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He married Cornelia Lorene Wilson in 1940, at a service officiated by Rev. C. L. Franklin, the father of Aretha Franklin, and the couple settled in Memphis.",2,4,== Early career ==,indexedSentences/467101.csv,467101,False,False,True,False,False,False
"One early winner was B.B. King, and others discovered by Thomas later in the 1940s included Bobby Bland and Johnny Ace.",5,4,== Early career ==,indexedSentences/467101.csv,467101,False,False,False,True,False,False
"In the early 1940s, Thomas began writing and performing his own songs.",6,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He made his professional singing debut at the Elks Club on Beale Street, filling in for another singer at the last minute, and during the 1940s became a regular performer in Memphis nightclubs, such as Currie's Club Tropicana.",8,4,== Early career ==,indexedSentences/467101.csv,467101,False,True,False,False,False,False
"As an established performer in Memphis, aged 33 in 1950, Thomas recorded his first 78 rpm single, for Jesse Erickson's small Star Talent label in Dallas, Texas.",9,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"Thomas said, ""I just wanted to make a record.",10,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"[But] the record sold five copies and I bought four of them.""",13,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"The record, ""I'll Be a Good Boy"" backed with ""I'm So Worried"", gained a Billboard review, which stated that ""Thomas shows first class style on a slow blues"".",14,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He also recorded for the Bullet label in Nashville, Tennessee, when he recorded with Bobby Plater's Orchestra and was credited as ""Mr. Swing""; the recordings were not recognised by researchers as being by Thomas until 1996.",15,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"WDIA, featuring an African-American format, was known as ""the mother station of the Negroes"" and became an important source of blues and R&B music for a generation, its audience consisting of white as well as black listeners.",18,4,== Early career ==,indexedSentences/467101.csv,467101,False,False,True,False,False,False
"Thomas used to introduce his shows saying, ""I'm young, I'm loose, I'm full of juice, I got the goose so what's the use.",19,4,== Early career ==,indexedSentences/467101.csv,467101,False,False,True,False,False,False
"Thomas claimed to be the first black DJ to play Elvis Presley records, which he did until the police made him stop due to segregation.",22,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He performed on stage with Elvis to an all-black audience, and although the police tried to shut it down, the audience stormed through to get to him.",23,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"After that, the police allowed Elvis songs on black radio stationsHis celebrity in the South was such that in 1953, at Sam Phillips's suggestion, he recorded ""Bear Cat"" for Sun Records, an ""answer record"" to Big Mama Thornton's R&B hit ""Hound Dog"".",24,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"The record became  the label's first national chart hit, reaching number 3 on the Billboard R&B chart.",25,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"However, a copyright-infringement suit brought by Don Robey, the original publisher of ""Hound Dog"", nearly bankrupted the record label.",26,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"After only one recording there, Thomas was one of the African-American artists released by Phillips, as he oriented his label more toward white audiences and signed Elvis Presley, who later recorded Thomas's song ""Tiger Man"".",27,4,== Early career ==,indexedSentences/467101.csv,467101,True,True,False,False,False,False
"Thomas did not record again until 1956, when he made a single, ""I'm Steady Holdin' On"", for the Bihari brothers' Meteor label; musicians on the record included Lewie Steinberg, later a founding member of Booker T and the MGs.",28,4,== Early career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
The record's success led to Stax gaining production and distribution deal with the much larger Atlantic Records.,2,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"Rufus Thomas continued to record for the label after Carla's record ""Gee Whiz (Look at His Eyes)"" reached the national R&B chart in 1961.",3,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"The 1963 follow-up, ""Walking the Dog"", engineered by Tom Dowd of Atlantic, became one of his most successful records, reaching #10 on the Billboard pop chart.",5,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
